"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
3eb29200-2014-430f-9984-534124750abf,84b75f88-afd4-4b79-b830-1cc8636b6894,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Meevee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3ec9b545-1e1d-4137-90fa-c6340127701c,22d8ba33-d296-4899-ba1a-9bf6c6ea52b5,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Topdrive - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3f0bff41-9f52-4613-ac1a-b5dd84e9dfa2,8e0dd34c-43c1-4f28-8230-5f94238369ee,31495.0,2022-08-08,"#N/A","#N/A",Pipeline,"#N/A",Tazz - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3f457ada-40fe-4476-8c21-240869548119,0547c229-8d36-4915-a115-243ab2011646,74395.0,2022-10-27,"#N/A","#N/A",Pipeline,"#N/A",Kwimbee - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
3feaa6ce-3157-4016-abf4-a5a10c830c48,0054ba45-53e2-4c49-b8d4-9dcfba9efd7d,11250.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Eidelr-Ashpool - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4011ed86-fb7a-4f80-ab39-f12560f9faf6,fc1bfb29-1102-4583-9956-00a4a744edb9,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Brightdog - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
40ae739c-19a3-47e7-9145-63ae57e4c7d9,ffff64f2-4914-47d2-b9fd-83baec814912,18350.0,2022-09-20,"#N/A","#N/A",Pipeline,"#N/A",Voolith - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
412af0ca-f370-46d1-bf99-b5155d4b5a86,3e676566-6478-4799-8540-bffc9c15bdef,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Topicware - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
41cfeaa7-7127-42ec-a79a-23a0fc136d0a,300e6640-8de8-42da-b0ec-beec16d5a43b,72395.0,2020-11-22,"#N/A","#N/A",Closed,"#N/A",Babblestorm - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
41dbe3cb-49ac-492f-83f3-435663963723,b141d67c-e329-44ae-9db0-1aa92e16ff98,75000.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Devcast - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
41fc849f-3268-4b22-b4ee-a2d5a978b1fa,dc8a2432-7035-44f0-92e7-9df77e563b69,100082.0,2022-12-10,"#N/A","#N/A",Pipeline,"#N/A",Wikizz - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
42d1a140-d18f-4f16-9a28-f4d41900741e,98491fdc-ec70-4799-b9d8-2f95a83627db,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Centimia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
42ee8d7b-1a32-4b89-8330-c7dbf1a669dd,b4b20146-e989-4879-950f-68d5af464bf4,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Livefish - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
433952d5-2396-4d03-a265-82164b1676ab,3b278519-9a0d-4a24-90e2-09e37854f2bd,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Eamia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
43db88b3-f5c8-4cb8-a63c-c7b44c5761af,86b6ae20-35f3-40dc-92cd-7dff4dcaae92,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Uidoo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
43e8898b-65b8-4476-b085-a1fa0a1bffef,88715f36-5288-4fb7-a0ed-d31cddfdb09c,29995.0,2022-06-08,"#N/A","#N/A",Closed,"#N/A",Voomm - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
443c3b7d-2c95-4437-81e1-6b548a1e3aa0,0384b782-28e4-464c-8fc5-7fad26565a77,18050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Oloo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
44c2bf09-29c4-472e-8c20-5f39c6089212,26730f38-8343-45d4-aacd-68a349b3a0d2,75000.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Voolia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
451f1dac-6cc6-4c4c-940b-4855b45ba8cf,8685816f-a27e-44fe-b58f-0b3114948a2c,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Dynazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4546b2e1-ccf5-47df-bd4a-2af363c21692,d2f2addf-e67a-4f4d-849b-fa0b521e21ff,34350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Topicstorm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
455433a7-e549-482f-b432-e0ead78caa72,e515610b-2f30-4ab1-af21-4a1942fab742,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Realcube - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
46a460a6-3794-41df-a55c-31af80af90a9,19c2ee09-91dc-4825-9275-aedf76442412,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Feedbug - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
471f3730-f86e-4f7f-935a-1c4a3df7e7b8,37b6bee9-ba21-465d-b17a-2f0c22c09a0c,11550.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Agimba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
476fa6ae-2bd4-4925-8c2d-f8a8828dd171,3e676566-6478-4799-8540-bffc9c15bdef,29995.0,2022-10-09,"#N/A","#N/A",Pipeline,"#N/A",Topicware - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
479053db-f22c-4cc4-a789-8a4d9c9fb9a3,e5b18370-6a6c-42cb-896c-0a20f24d78da,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Browseblabc-Morales Corp. - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
48a563b3-9c0f-405b-9ed0-6f366b3e4f59,8e0dd34c-43c1-4f28-8230-5f94238369ee,72395.0,2022-10-21,"#N/A","#N/A",Pipeline,"#N/A",Tazz - SOW 2,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
492af9eb-2c9b-4aee-89e5-3205e64d0e07,f21e4041-1c45-4923-9886-949339e5d3d9,75000.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Zoovu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
49840c3d-0100-42c6-b72d-958cc552e216,a359a09c-a282-4f16-8709-11a17c9446e3,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Divavu - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
498a9d58-500c-4a20-82f9-54b3e23f49d4,502fe618-550f-4f1a-b6bc-b27df8c495b1,11250.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Meembee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
498ce391-e2d1-49a4-9978-ce65103849a0,183b799a-5164-474d-90cb-e088f04935eb,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Gabcube - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4a1c22ba-bfff-48b4-9ddf-3ef8968c8c99,5c5b9808-b9e8-4cc1-8585-6f429aae0f50,29995.0,2022-06-08,"#N/A","#N/A",Closed,"#N/A",Fliptune - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4a32b93e-ad7e-4b50-8a11-4922427f724b,3ce819b4-3c76-44a9-832d-2bd3d2ff8de5,39595.0,2022-10-21,"#N/A","#N/A",Pipeline,"#N/A",Yamia - SOW 1,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
4a3f0202-f195-4ca3-99db-069a484d5092,e86a44e8-69aa-4b0c-9d1c-d384b0c9734d,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Zoonoodle - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4a5bbbb7-9df5-4a49-9192-31f746162995,d2f2addf-e67a-4f4d-849b-fa0b521e21ff,34995.0,2022-09-10,"#N/A","#N/A",Pipeline,"#N/A",Topicstorm - Additional Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
4aeec48c-bc50-4d7d-9a28-81a141f24872,96fbf306-4ce1-48d3-99c0-a2304ca5e6b0,34350.0,2022-09-04,"#N/A","#N/A",Pipeline,"#N/A",JumpXS - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4b2c7e6d-9195-4224-9628-1798d287c645,4ae8415a-5707-49c2-aa28-b442fa1ba313,18050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Vitz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4bcde4a0-f4d7-4fdc-a299-8296870f7b77,96fbf306-4ce1-48d3-99c0-a2304ca5e6b0,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",JumpXS - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4bd75c47-0054-46e1-b08b-0cdd7ccbfa6a,e515610b-2f30-4ab1-af21-4a1942fab742,75000.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Realcube - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4c2f5da7-5c93-4dd7-a9f6-77b04f936d70,e20bdf3e-07a4-44ae-a984-9f53f76cc1ba,11550.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Talane - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4c40e351-5bad-4f19-af1f-678887dcff32,07783c94-b56a-494f-b98e-8aa1e98423b3,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Vipe - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4c55af5b-897d-4589-b306-7c6342217841,0384b782-28e4-464c-8fc5-7fad26565a77,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Oloo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4cb12e94-ccd3-4a87-861f-c6ca8cd4ac00,b9386bac-7c82-4c57-9e1f-0712576ef430,32395.00000002,2022-09-03,"#N/A","#N/A",Closed,"#N/A",Ooba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4cb28670-cfbe-486c-8f8c-6e350bc88d8c,243d9a06-27f3-46d4-a40e-e9b3ca064c6d,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Pixonyx - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4cb9c26e-7a4c-4500-8566-c66d3d28a623,75c0d53e-2305-42f8-960e-5422e74a1756,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Trunyx - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4ce6ec52-1c24-4734-bc4e-c6fe14783fb8,852e8915-4e2a-4e6a-baea-86a91ee1ed8b,75000.0,2022-12-10,"#N/A","#N/A",Pipeline,"#N/A",Kimia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4cf46992-ab0f-4d98-8d7b-c34548e8066e,dc9ba173-8fe8-4fe3-b271-70a38d70e174,29995.0,2022-06-08,7bcef531-1eb8-4804-988e-92b44236100d,"#N/A",Closed,"#N/A",Fiveclub - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4d383904-a2a7-4de4-99ad-a66f7009be43,78580c8b-e189-49a2-a0e5-642a2512aac7,53311.0,2022-08-24,673058b5-4bae-4c0b-9f3d-12df8f61f646,"Some people like putting there notes into these long description fields to describe the deal. This can be unruly in a grid and out-of-box Salesforce doesn't even allow Long Notes fields to be displayed in a grid.

.....",Pipeline,"#N/A",Skyvu - Additional Sale,Call to check on Quote,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4d5ab860-b956-47f3-a73e-76a8e2ea32f3,dc9ba173-8fe8-4fe3-b271-70a38d70e174,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Fiveclub - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4def3a22-d7fa-4e49-8d4a-9fa39adf8752,89b802f9-82be-490e-a60b-694782e1f6f9,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Jaxspan - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4e240fd3-7caf-4ba1-ac16-ab78c715717b,bf4089e0-3e7d-444d-a50d-1445c45ac0a7,11550.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Viva - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4ef51159-339f-426d-97e9-ef0325f2cec5,c901327b-00ba-4026-852d-5447cc8ac4a9,11550.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Quire - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4f531885-a55a-4469-965b-599470ad61ac,a71cb0f1-98d9-4ea7-8e74-3b4bb3374d9a,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Realfire - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4ff5345c-6b7c-4b99-aafd-61171c3d4306,3944a566-ecb9-45b8-9687-96698809b1b4,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Skalith - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
50b9d256-0368-48c0-a230-61e702b065bd,1ec20c72-c594-423e-9464-5433a92d0b82,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Shufflester - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
514d8f01-c0f2-41d5-aa5b-80d046183274,850e0134-1a63-400a-9471-6aba667cbce5,72395.0,2022-02-06,"#N/A","#N/A",Omitted,"#N/A",Podcat - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
51870bdc-4d86-4300-9a17-c87da1b58e1c,3d058062-026a-4c6d-8a06-1d9186d24864,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Zoomcast - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
51e91a0d-9409-4e59-9e68-130cb2c01cf1,f21e4041-1c45-4923-9886-949339e5d3d9,29995.0,2021-07-18,"#N/A",Will give end of year incentive to sign,Closed,"#N/A",Zoovu - Additional Sale,Sign SOW,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
52020390-cb41-4722-96e7-6f982a5f2280,98dc0266-6271-4a99-9606-f1c61ae266bc,11250.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Omba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5211f468-c6e0-448a-a7a3-3ac490a29ce6,5adefe42-afa6-4c90-8535-f9658ec2db2f,11550.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Browsedrive - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
52665441-6a9c-49e6-90fa-01e4481bc20d,72cb50de-bae3-41af-8cab-44105f1fc019,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Eazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
52be5677-5b77-40c3-af9a-c95ee9d63cc8,516aa848-8245-44cd-9419-bfaf1c8b3e59,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Kanoodle - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
52dfcdbb-fb65-4fa1-9dc6-149d261ef854,5c5b9808-b9e8-4cc1-8585-6f429aae0f50,18050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Fliptune - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
53eebaa3-a595-4bc9-9477-7eca1ed0349f,f6346d65-4770-4b63-ba83-838486a23ea4,75000.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Dynabox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
53f1cb32-9df0-47db-832b-1a29363f06f4,78580c8b-e189-49a2-a0e5-642a2512aac7,72395.0,2022-11-05,"#N/A","#N/A",Pipeline,"#N/A",Skyvu - SOW 3,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
5457ea87-a15f-45f1-948b-41808b89d044,425d28b5-b2ed-4fa7-9dba-3668bfb52ed2,29995.0,2022-03-27,"#N/A","#N/A",Closed,"#N/A",Layo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
547debbc-7b37-4822-afcb-2b28855de329,6651515b-4326-4f26-ae55-af7e17ba4eee,34350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Eadel - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
550e5384-6790-4fe6-af86-f06a366280be,96fbf306-4ce1-48d3-99c0-a2304ca5e6b0,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",JumpXS - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
551629af-bfe9-4311-93ae-66a7d7d25c86,95035625-cacd-47a3-8ca0-bace829b4f8c,18350.0,2022-09-20,"#N/A","#N/A",Pipeline,"#N/A",Jaxworks - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
55948d55-2627-4398-be94-84d06ae13587,b9e2e0ee-9453-4532-90ff-e818c345706d,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Thoughtmix - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
55a67006-4741-46d6-ad42-72566529905b,a3651e89-2801-4280-b140-9ca17f921d4e,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Aibox - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
55ce7b69-8dea-4ab8-bef4-19967017acd0,8e0dd34c-43c1-4f28-8230-5f94238369ee,25400.0,2022-10-21,"#N/A","#N/A",Pipeline,"#N/A",Tazz - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
569f5659-c4a7-403c-a830-e424c2d6cdb5,b4b20146-e989-4879-950f-68d5af464bf4,72395.0,2020-10-19,"#N/A","#N/A",Closed,"#N/A",Livefish - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
56d1e141-eb0d-4918-a027-ed16e773e794,cc0cfd54-949f-4a66-9128-7de8e7c05536,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Twinder - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5722c9a8-4ae8-4711-b7bd-e97b346bfbb9,50392b06-ee37-49bf-abf8-7d2be1fdbfba,11250.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Gigaclub - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
57a69cf5-c076-4bcb-b481-813bf2d8f15a,1ec20c72-c594-423e-9464-5433a92d0b82,43495.0,2022-09-21,15794224-d3e9-45f0-bf9d-e96222d48119,"#N/A",Pipeline,"#N/A",Shufflester - SOW 1,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
57f9f1fb-90bc-49e8-936b-bcd7694b4cfe,dd473e33-1f6b-42b7-a337-96267e991e5c,34995.0,2022-08-24,"#N/A","#N/A",Pipeline,"#N/A",Edgeclub - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
582d037b-1fa2-455d-80d7-1d88f6ffb0a5,5d195f59-13a7-4221-947c-a90bcd546eb7,72395.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Twiyo - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
585ef2d5-e505-4a13-a0da-47ac378aba58,6429b20d-af82-4cba-bc2e-68bb3a6e9932,34350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Avaveo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5867717e-d556-421e-aa57-6e03060431c6,6651515b-4326-4f26-ae55-af7e17ba4eee,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Eadel - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
58c8a965-ad54-4bec-8b8a-ffbd7945269e,516aa848-8245-44cd-9419-bfaf1c8b3e59,11250.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Kanoodle - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
